Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2020-02-28,272.28399658203125,273.7820868720151,262.43155386441146,265.3358217303772,384975800
2020-03-02,284.0757141113281,284.1400558268676,270.6296979549401,274.07621495820456,238703600
2020-03-03,275.94195556640625,288.44133073954566,273.4880509250483,284.45256470043904,300139100
2020-03-04,287.54058837890625,287.7611845288492,278.7818413848794,281.34605776329397,176613400
2020-03-05,277.9822998046875,283.50592733790194,275.73059193007856,280.29837745012924,186366800
2020-03-06,273.386962890625,274.600143835048,266.742094811253,269.42576751491714,228667200
2020-03-09,252.03683471679688,261.19077345280704,251.31996050339524,253.02021930915475,309417300
2020-03-10,265.07855224609375,265.17043693629023,251.36599633877958,261.60446391220955,276444100
2020-03-11,252.1563720703125,259.12294777980156,248.95802210411344,257.9833084169332,255316300
2020-03-12,228.03074645996094,245.07951931200697,227.63553856804782,235.28221736385123,392220700
2020-03-13,247.52430725097656,249.50950476910805,228.40762001575544,241.79848253829408,329566100
2020-03-16,220.43922424316406,236.1093763665513,218.15073199673313,221.66157654995334,297240000
2020-03-17,232.34115600585938,235.43843487078811,217.88417282870572,225.2091559354601,262070500
2020-03-18,220.5771026611328,228.26972462878717,209.566632879994,217.1305854320526,327597100
2020-03-19,221.0458221435547,227.35985119172935,213.4267276221181,219.88779741268638,289322000
2020-03-20,211.52000427246094,226.0065341476156,211.24265879194007,224.2130493608081,347158800
2020-03-23,206.11183166503906,212.33354848714328,201.77603885524522,210.956088874792,326025200
2020-03-24,224.7862091064453,225.66447210452836,216.1423717635547,216.71554205167084,235494500
2020-03-25,228.15133666992188,236.98933562532778,221.64303438022475,226.3763451363681,299430300
2020-03-26,241.47308349609375,242.95222216454286,230.24069437620278,230.67519911856917,257632800
2020-03-27,234.2805938720703,241.11246767141768,232.0895913168638,234.14192818112465,224341200
2020-03-30,241.88900756835938,242.6100973257828,234.3822710647328,236.38838119565452,171369500
2020-03-31,238.28359985351562,243.44216158998015,236.86915323119808,240.88137418461673,194881100
2020-04-01,227.5596466064453,238.20036901005358,225.4795766590139,229.25143852312144,189554600
2020-04-02,232.81069946289062,233.5964952841153,226.11749082721155,226.67218184744664,177660400
2020-04-03,229.44557189941406,234.1881356312533,226.69987859217835,231.82146655040302,135561200
2020-04-06,244.8565673828125,246.83495849489313,229.4270831374881,238.36675952953794,188061200
2020-04-07,245.10623168945312,254.2585349106159,244.8843665632637,253.50045811245855,201427200
2020-04-08,253.3340606689453,255.15527882384322,245.2171656087841,247.7224867150547,153774500
2020-04-09,257.18914794921875,259.96257501604964,254.6653191618094,256.6159493233561,189999200
2020-04-13,254.84092712402344,256.5512124912939,250.91190613480268,256.2091610603906,114839100
2020-04-14,262.3569641113281,263.3831185856774,254.7023065223596,259.75918967799674,134143400
2020-04-15,256.7823791503906,262.4956321984379,254.65606811529943,256.6067265105817,121775000
2020-04-16,258.0211181640625,258.88087360957286,254.9333733739503,258.06733065404563,131798300
2020-04-17,264.9917297363281,265.6018588746599,261.07193356078005,263.8268813194483,146684800
2020-04-20,260.3230285644531,265.1303120046012,260.10116349306963,261.2659833305838,100109300
2020-04-21,252.41883850097656,257.04121673496064,251.4758552850788,255.83015589467746,126385700
2020-04-22,258.0211181640625,259.7776159747217,255.99651455834245,257.3277615377955,92951600
2020-04-23,258.0025634765625,262.4955282648146,257.6974990303331,259.3060770814027,104709700
2020-04-24,261.598876953125,262.2737543371694,257.4664696510414,259.5280605161507,85063200
2020-04-27,265.37078857421875,266.4986502699768,263.12431896953535,263.58655690693183,77896600
2020-04-28,264.1504211425781,269.39218195173817,263.8453283979779,269.0408767126257,105270000
2020-04-29,271.06549072265625,272.60937743352775,268.4769702518769,269.5123784401886,118745600
2020-04-30,268.54168701171875,271.16719437484034,266.7944145558796,269.6787739628933,122901700
2020-05-01,261.4324951171875,268.708114473872,260.2583929039917,263.76216376036905,125180000
2020-05-04,262.15350341796875,262.4585678950501,258.04883026800417,259.5372221622892,80873200
2020-05-05,264.5757141113281,267.4046076168223,262.283004121062,264.99173947915517,79569900
2020-05-06,262.7822265625,266.6742614908185,262.347721840377,266.2859974829062,73632600
2020-05-07,265.9531555175781,267.89456007839374,265.44470518123154,266.01787558591565,75250400
2020-05-08,270.3536682128906,270.82515983445404,267.96850517613757,269.1056204111253,76452400
2020-05-11,270.4090881347656,271.7958014072516,267.9869667995307,268.41221763685536,79514200
2020-05-12,265.0195007324219,272.0177613801392,264.88080678659503,271.60176418094954,95870800
2020-05-13,260.332275390625,265.50008943368783,257.8916468196168,264.4554277292525,144721100
2020-05-14,263.4478454589844,263.5772573883642,252.37261624396686,257.88251181493416,121977900
2020-05-15,264.6588439941406,264.70505648386165,260.0919327846756,261.04414141750516,111146300
2020-05-18,272.7203063964844,274.3381387225652,270.5940237673094,270.91756766232015,119703800
2020-05-19,269.91912841796875,273.83889573576965,269.90064906349505,272.1193847488021,95189300
2020-05-20,274.5045166015625,275.37352587023634,273.24724340342016,273.4783622894982,85861700
2020-05-21,272.609375,275.18866987615843,271.5092467565501,274.37512681753094,78293900
2020-05-22,273.1271057128906,273.30275835461424,271.0747685104836,272.3228163601348,63958200
2020-05-26,276.49212646484375,279.3672600063866,273.1455295921651,279.1268873427951,88951400
2020-05-27,280.6060485839844,280.6430355037132,274.44903834217877,279.3025347378912,104817400
2020-05-28,280.0884094238281,283.6661259386108,279.4135319930636,281.64152185907705,90405200
2020-05-29,281.33642578125,281.92807550390813,276.85271340828524,279.6168864676126,119090800
2020-06-01,282.4735412597656,283.0836986125022,280.1716057752101,280.68930991460604,55758300
2020-06-02,284.8124694824219,284.85871019641536,282.0575498728841,283.3980227490103,74267200
2020-06-03,288.602783203125,289.5642457172561,286.53196690754055,286.80929829971484,92567600
2020-06-04,287.8447265625,289.3608801796868,285.73692319641066,287.6136076486184,75794400
2020-06-05,295.22198486328125,297.0062156989103,293.2066351666821,293.27135521881405,150524700
2020-06-08,298.7904968261719,298.9846287841616,295.49011247657876,296.03554964324275,73641200
2020-06-09,296.5626220703125,298.864557957235,295.2406001352539,296.109609709587,77479200
2020-06-10,294.9077453613281,298.04173149522336,294.18665545102397,297.14498894664877,95000800
2020-06-11,277.9065856933594,288.57504159924287,277.35192292528046,287.93715120319683,209243600
2020-06-12,281.2347106933594,285.73690229235734,276.0484161874025,284.9603461840579,194678900
2020-06-15,283.8602294921875,284.99734466801493,274.32888805139385,275.5122157233881,135782700
2020-06-16,289.3238830566406,291.80149916782295,284.4334273244577,291.6535796826212,137627500
2020-06-17,288.1221008300781,290.6459296545263,287.3825033404137,290.3500906586605,83398900
2020-06-18,288.2330322265625,288.7137494333171,286.1344825470021,286.5967203963752,80828700
2020-06-19,286.5858154296875,291.91564858094165,284.62657297981906,291.72066228775026,135549600
2020-06-22,288.4242248535156,288.82349182330006,284.8307654516488,285.98215051313076,74649400
2020-06-23,289.7521057128906,292.027049548109,289.34354413973375,291.0892111637839,68471200
2020-06-24,282.36090087890625,288.32216496828954,280.5131076529364,287.70002810968066,132813500
2020-06-25,285.3879699707031,285.65725563286617,279.7517017632359,281.78521514723536,89468000
2020-06-26,278.60955810546875,284.49655078149493,278.0245993097469,284.2829755044831,127961000
2020-06-29,282.70440673828125,282.84368262578727,277.56956121492385,279.87235979034114,79773300
2020-06-30,286.32568359375,288.03422871066033,282.110116159805,282.26795269911554,113394800
2020-07-01,288.33135986328125,289.60348844854326,286.98498859222445,287.4492604105688,72396500
2020-07-02,289.91925048828125,293.1412987145926,289.2506977966374,291.78560431906743,69344200
2020-07-06,294.394775390625,294.9797624687248,293.0112543142278,293.76337246124024,61713800
2020-07-07,291.3584899902344,294.83123494372063,290.9777836088609,292.8441658271553,82910000
2020-07-08,293.5870056152344,293.69842635013094,290.355690955589,292.1291848808781,54638600
2020-07-09,291.91558837890625,294.44122850995996,288.47996517243905,294.1997980673815,83354200
2020-07-10,294.8962707519531,295.1655564327674,290.41141592539316,291.8506477183594,57550400
2020-07-13,292.34271240234375,299.6503472197531,291.6834542706759,297.25471680026754,102997500
2020-07-14,296.1312255859375,296.9111990418323,289.7056894917893,290.9127851965743,93657000
2020-07-15,298.8518371582031,299.95680658213604,296.4561782096947,299.3718194357117,87196500
2020-07-16,297.8676452636719,298.32262276742114,296.2891090887929,296.93910124007596,54622500
2020-07-17,298.7311096191406,299.52037750899143,296.892582711396,298.879680026152,62774900
2020-07-20,301.1453857421875,301.89750408741526,297.7097617344977,298.46188007972546,56308800
2020-07-21,301.7860107421875,303.56879885867374,300.7924621371037,303.12311599800523,57292200
2020-07-22,303.5038146972656,303.8195445276494,301.3124649177615,301.42388564052834,57792900
2020-07-23,299.88250732421875,303.8474076129059,298.508280591799,303.1417052344792,75738000
2020-07-24,297.95111083984375,298.9817807584471,296.43758005538206,298.01611570054087,73766600
2020-07-27,300.1239013671875,300.3003269403846,297.84895792558603,298.64752025746327,48293000
2020-07-28,298.22039794921875,300.51390206285504,297.92325715902894,299.3903437631197,57495000
2020-07-29,301.8881530761719,302.4545795243995,299.06537201457814,299.10252170058675,48454200
2020-07-30,300.81103515625,301.2288911921821,296.7997475610756,298.8982372356282,61861700
2020-07-31,303.1880798339844,303.29023437654934,298.36893574636844,302.6123872717791,84986800
2020-08-03,305.2959289550781,306.0666078535078,304.31167477785067,304.8595122284276,53077900
2020-08-04,306.47515869140625,306.47515869140625,304.432351034434,304.432351034434,41917900
2020-08-05,308.37872314453125,308.6387426586147,307.51518405645595,307.7844697411045,42697700
2020-08-06,310.4400939941406,310.5608092445248,307.46877028298246,307.793766340883,43679400
2020-08-07,310.6629333496094,310.9507796860284,308.55512060219945,309.4651038076949,57308300
2020-08-10,311.5914306640625,311.7771224105335,309.1679167594492,311.117864287285,44282100
2020-08-11,309.019287109375,313.42060287674036,308.28575809556474,312.77990554991317,69601100
2020-08-12,313.3278503417969,314.1078238035738,311.44290739160823,311.4707625746392,53774400
2020-08-13,312.7613830566406,314.07992766763806,311.83283929413466,312.557102295413,41816100
2020-08-14,312.77069091796875,313.309262191888,311.6378663458615,312.37142388389935,47260400
2020-08-17,313.7642517089844,314.1635187584789,312.7799975076258,313.7921068906489,35481000
2020-08-18,314.4421081542969,314.86923039801013,312.55713690426006,314.16352799255435,38733900
2020-08-19,313.1328430175781,315.3427535089816,312.5664165514663,314.8227712360739,68054200
2020-08-20,314.1077880859375,314.59062064920715,311.266446392232,311.39642778595925,42207800
2020-08-21,315.2220153808594,315.44485679391227,313.4299045612122,313.77348952220746,55106600
2020-08-24,318.416259765625,318.4905308031119,315.1942115712542,317.6734077062131,48588700
2020-08-25,319.5305480957031,319.61411365301115,317.81273607482524,318.982710550964,38463400
2020-08-26,322.7340393066406,323.0032966594119,319.57699542855147,320.1248329786596,50790200
2020-08-27,323.43963623046875,324.8974567380326,321.76826879321163,323.6067956437199,58034100
2020-08-28,325.52886962890625,325.6588793613014,323.2725150186851,324.47034444285134,48588900
2020-08-31,324.34967041015625,326.19746372025384,324.117534433032,325.3153640093284,66099200
2020-09-01,327.4045715332031,327.50669775634526,324.28464942050243,325.18533810046165,54908700
2020-09-02,332.1401062011719,333.11506579067486,328.1752063068728,329.3266198103394,69540000
2020-09-03,320.709716796875,330.9144028219021,318.1097774780861,330.4408364749893,148011100
2020-09-04,318.0912780761719,322.97539952840935,310.94147899344426,321.3968919628231,139156300
2020-09-08,309.4000244140625,318.1562126469232,309.0936174750945,312.64992721775803,114465300
2020-09-09,315.5099182128906,317.98911438825974,312.5571272760751,313.42996074954317,91462300
2020-09-10,310.0314636230469,318.05406630132904,309.0657702593142,317.39480822136073,90569500
2020-09-11,310.18939208984375,312.8914584058522,307.3480498476314,311.82363852240456,84680200
2020-09-14,314.2749938964844,316.0578108424054,310.3379764094228,313.3743050841805,65605700
2020-09-15,315.8628234863281,317.58060720884646,314.2842873588685,316.74492328009705,52920900
2020-09-16,314.6092529296875,318.54627002203836,314.3306727558312,317.10703830296984,82096000
2020-09-17,311.8421630859375,313.56926938158966,309.19580744688415,309.7250842420767,91523300
2020-09-18,308.2519226074219,312.7640599251523,305.75347134435606,312.652193219393,105877900
2020-09-21,304.8212890625,304.9704541918905,299.9362519889033,303.63732818903327,99450800
2020-09-22,307.9256896972656,308.4850517925601,303.7864500225596,306.31289693707777,63612100
2020-09-23,300.7846374511719,308.7647876041219,300.2812086542762,308.4850922945836,93112200
2020-09-24,301.5863342285156,304.662783135719,298.1369582837882,299.46078098618597,76681300
2020-09-25,306.4620361328125,307.25443487957745,299.8523119175978,300.7286107040083,71069400
2020-09-28,311.55224609375,312.27007668390667,309.65042605252273,310.6479519592277,64584600
2020-09-29,309.85546875,312.09288862759786,309.15627326010457,311.3470914851777,51304000
2020-09-30,312.204833984375,315.3745150246238,310.33098066616634,310.52674746870787,104081100
2020-10-01,314.209228515625,315.7940550097846,312.3167399856008,314.8151924236962,88698700
2020-10-02,311.22589111328125,314.181169883681,308.7554060877442,309.230868122025,89431100
2020-10-05,316.7449035644531,316.93133863367797,313.24892595017747,313.29552760489906,45713100
2020-10-06,312.2420959472656,318.99168333486006,311.7293638988455,316.8847648697731,90128900
2020-10-07,317.67718505859375,318.48824736614836,315.1880363161263,315.2160030008578,56999600
2020-10-08,320.4925537109375,320.5578187821953,318.7026008085031,319.62555816537946,45242500
2020-10-09,323.3545837402344,323.82071402429114,321.52736099282566,322.15195964127423,59528600
2020-10-12,328.5566711425781,330.0389624196058,325.41495675821676,325.90905385055936,80388500
2020-10-13,326.4125061035156,328.5939931462487,325.4429468232973,328.4168613032181,73255500
2020-10-14,324.3614807128906,328.0905237679991,323.625015193752,326.99046289482385,57727900
2020-10-15,323.9605712890625,324.44533657807887,319.886596858287,320.4272955094846,60357700
2020-10-16,323.7648620605469,326.9904764710436,323.58773023204765,325.3217216685026,89501900
2020-10-19,318.842529296875,325.6666568159004,317.9382351715598,325.03272629205986,68425600
2020-10-20,320.11968994140625,323.38260245483957,319.4298261141032,320.19425828070683,60051900
2020-10-21,319.51373291015625,322.25458175533123,319.2060709344901,320.07306659256756,63575000
2020-10-22,321.26629638671875,321.8536250887592,317.5745525528942,319.72807216015303,55399300
2020-10-23,322.3572082519531,322.5529750963476,319.88672228581527,322.4970417122349,49143900
2020-10-26,316.4000244140625,319.74683746079165,312.8853827916075,318.95441004602804,91473000
2020-10-27,315.3092346191406,317.080524368769,315.094804402739,316.7449241521478,65994100
2020-10-28,304.53228759765625,315.3371858357557,304.03819055830706,309.60378814699163,127094300
2020-10-29,307.6274108886719,310.8157267045001,303.06864218928894,304.76536357333373,90597700
2020-10-30,304.42047119140625,307.35708722963943,300.74736110283595,306.04259599435824,120287300
2020-11-02,307.8324890136719,309.8461470533537,305.07297690678973,307.8324890136719,86068300
2020-11-03,313.2675476074219,315.33716740512307,307.9163805373823,311.0860610828726,93294200
2020-11-04,320.2689208984375,324.3708632112278,316.58647892482344,317.7704400380699,126959700
2020-11-05,326.5150451660156,328.3329652825249,325.22852058514377,325.5827842755687,82039700
2020-11-06,326.4404296875,327.698987397985,324.10044608617153,326.22599947152867,74973000
2020-11-09,330.54241943359375,339.6972282167432,330.0762889878164,339.31499783716447,172304200
2020-11-10,330.05755615234375,331.1203184594353,326.7666773188922,329.54479574381185,85552000
2020-11-11,332.50946044921875,333.3391577380837,331.0085058194259,332.2577318337856,58649000
2020-11-12,329.2838439941406,332.55608865324723,327.4659524226816,331.49329763734,67546200
2020-11-13,333.84259033203125,334.5883875743845,330.6822126380673,331.20427639778285,62892200
2020-11-16,338.009765625,338.2055324040506,335.23161852319635,336.5274745400829,74541100
2020-11-17,336.1918640136719,337.4038200477033,334.06631066128045,335.58590022182614,66111000
2020-11-18,332.1458435058594,337.0122455337377,332.1085451114896,336.4622151307247,70591300
2020-11-19,333.544189453125,333.9170879953696,330.16007899284335,331.51186821510703,59940900
2020-11-20,331.26019287109375,333.48830967329087,331.1856245307985,333.2832111745545,70417300
2020-11-23,333.24591064453125,334.5138000241452,330.8313587818934,333.0781105421872,63230600
2020-11-24,338.6156921386719,339.16572247192084,334.95191485345305,335.80957866280096,62415900
2020-11-25,338.09368896484375,338.5598193425402,336.9936281015618,338.53185265789205,45330900
2020-11-27,339.0353088378906,339.5107425153413,338.01911949606887,339.19377724692663,28514100
2020-11-30,337.53436279296875,338.52255702297106,334.84014371693416,338.25219340899883,83872700
2020-12-01,341.22607421875,342.77363049931466,340.20991340115773,340.8065739456196,74231400
2020-12-02,341.94390869140625,342.10237707755493,339.52935690252815,340.1073539820607,45927000
2020-12-03,341.85064697265625,343.2490378942656,340.7412545654859,341.84131526240463,62882000
2020-12-04,344.7966613769531,344.7966613769531,342.3448109293827,342.43804269912846,50749900
2020-12-07,344.0881652832031,344.58226241230454,342.81097242780953,344.02290019342604,48944300
2020-12-08,345.0950012207031,345.6636666663259,342.76434916419834,342.8109508251914,42458900
2020-12-09,341.9999084472656,345.9153870607997,341.1608793479615,345.75691864388864,74098300
2020-12-10,341.88800048828125,342.94143125412984,339.7437836592183,340.6201110540834,57735400
2020-12-11,341.48712158203125,341.89731861236754,338.65306921832496,340.18196214475313,57698600
2020-12-14,339.958251953125,344.7500580263045,339.7811201119617,343.6686604544095,69216200
2020-12-15,344.55426025390625,344.55426025390625,341.1328791037592,342.51260685790055,63865300
2020-12-16,345.0950012207031,346.0179303309694,343.88304508111514,344.76870424272397,58420500
2020-12-17,347.02471923828125,347.2298177334712,345.9153267120729,346.7450524040855,64119500
2020-12-18,345.63909912109375,347.48348251320584,343.61682886083776,347.31496713442135,136542300
2020-12-21,344.4033203125,354.327414921199,338.9450839921058,341.69761659382243,96386700
2020-12-22,343.82281494140625,344.84330731460943,342.6899789779958,344.7309637244021,47949000
2020-12-23,344.1317443847656,346.05101380584097,343.80405657414974,344.7964629229101,46201400
2020-12-24,345.4705810546875,345.4986669509331,344.0194287959759,344.6092326171333,26457900
2020-12-28,348.4384460449219,348.8316485795175,347.4085822635312,348.0358434497332,39000400
2020-12-29,347.7737121582031,350.1517561492149,347.1838797622155,349.97386928148484,53680500
2020-12-30,348.26995849609375,349.30919393474636,347.87675589782754,348.5976463757272,49455300
2020-12-31,350.0393981933594,350.76966004136113,347.55838220794396,348.07329981131994,78520700
2021-01-04,345.27398681640625,351.50931305450376,341.5571340888975,351.3782264882775,110210800
2021-01-05,347.65203857421875,348.74744580773046,344.5811897244677,344.62801860513036,66426200
2021-01-06,349.73046875,352.9417755588274,345.58295579138974,346.1353308484213,107997700
2021-01-07,354.92657470703125,355.6755510261936,351.93998377691605,352.11787065274973,68766800
2021-01-08,356.9488830566406,357.1641987712251,353.05414292479645,356.3215931795571,71677200
2021-01-11,354.542724609375,356.3121933540035,353.63457579782636,353.7562908815828,51034700
2021-01-12,354.6175842285156,355.6380765572961,352.3612553180215,354.7299563854463,52547700
2021-01-13,355.5726318359375,356.57438138326825,353.75633399150024,354.5427678151299,45303600
2021-01-14,354.32733154296875,356.8270904458733,353.9903008081656,356.3215157720566,49989100
2021-01-15,351.7433776855469,353.50347486868293,349.8709083416187,352.6983267651689,107160000
2021-01-19,354.5052795410156,355.04831169178294,352.7264392445503,354.21504905656366,51233300
2021-01-20,359.41107177734375,360.25367710331125,356.4151099832269,356.8083124685941,61836100
2021-01-21,359.7388000488281,360.4035472353348,358.81193686949877,359.972858716062,47840100
2021-01-22,358.46551513671875,359.6358084093018,357.49182313387803,357.8756827558788,52860500
2021-01-25,359.8792724609375,360.23501764916625,354.3273789382754,359.20518232955203,70402000
2021-01-26,359.3175048828125,361.2461459790852,359.0834462199482,360.83420044671493,42665300
2021-01-27,350.53558349609375,356.06873314994533,348.288626276301,355.97510398003493,123351100
2021-01-28,353.5502624511719,357.5760596417651,351.92122345514014,352.3612262708215,94198100
2021-01-29,346.4723815917969,352.6515363137359,344.787141992205,351.677844227635,126765100
2021-02-01,352.2396240234375,353.2788309221134,346.76264480789047,349.88966556631954,75817600
2021-02-02,357.22039794921875,358.7839227305628,352.3239079372017,355.44155743678897,64450700
2021-02-03,357.5011901855469,359.2332299217936,356.21855334617453,358.0535651747562,52427100
2021-02-04,361.5644836425781,361.61128394926374,357.6135720376976,358.54043525435304,47142600
2021-02-05,362.987548828125,363.699096345573,361.5176820583244,363.4463232614555,48669800
2021-02-08,365.6090087890625,365.65580909374563,363.586738480656,364.4480583738054,38365200
2021-02-09,365.3655700683594,365.96477395529973,364.354449223665,364.7663661814191,35551100
2021-02-10,365.20648193359375,367.2662100560259,362.79100856421474,367.1164090497017,59154400
2021-02-11,365.7962341308594,366.71375437873075,363.3526753951774,366.2924373552477,42913300
2021-02-12,367.6031799316406,367.8465815074679,364.91616253538814,364.9910773061147,50593300
2021-02-16,367.2848205566406,369.03560325119344,366.5639302035512,368.8389734144862,50972400
2021-02-17,367.36920166015625,367.62197478053884,364.5042967710547,365.52481788711947,52290600
2021-02-18,365.80560302734375,366.5545793175443,363.01561348886065,364.7476533030153,59712800
2021-02-19,365.15960693359375,367.35976412082823,364.7102040065369,367.0695336590669,83241000
2021-02-22,362.3509521484375,364.77579684279107,362.0794360573979,362.3790380494679,67414200
2021-02-23,362.7909240722656,364.1484757329235,355.9564226087111,360.1320211154006,107284100
2021-02-24,366.7886962890625,367.21938486742886,360.70317010600485,361.69557670551245,72433900
2021-02-25,357.9505310058594,366.8915878034794,356.4993789303449,365.5153219179615,146670500
2021-02-26,356.106201171875,360.9933472345688,354.1120453484226,359.84179688986745,152701600
2021-03-01,364.73828125,365.9928608201491,356.3028265082272,361.0027141509435,105348800
2021-03-02,361.8921813964844,365.19708885839384,361.3866066410272,364.9630301753362,79595300
2021-03-03,357.09857177734375,362.1635752256537,356.9955711261983,361.1899119275304,119940200
2021-03-04,352.6795959472656,359.51409730594685,348.166938181186,356.91136618185686,183433000
2021-03-05,359.167724609375,360.2256743979512,348.8785143397938,356.19984802170217,152039600
2021-03-08,357.3794860839844,362.9594365096086,357.09862712207564,360.13201819714425,123149200
2021-03-09,362.4819641113281,365.04723778272904,360.74055289108605,361.24612757717085,113633600
2021-03-10,364.73828125,366.4422351649294,363.41821554059374,364.8412819184215,109899400
2021-03-11,368.4363708496094,370.4211834677537,366.7605030526777,367.2192773978372,86245000
2021-03-12,368.9326477050781,369.073077197319,366.25503014763297,367.0695497742458,64653600
2021-03-15,371.1328430175781,371.394987620494,367.0321299942643,369.1854586202437,73427200
2021-03-16,370.6646728515625,372.4622274237906,369.88758207279375,371.75070850094045,73722500
2021-03-17,371.9285888671875,372.7337369575825,368.22107905505703,369.37265796859043,97959300
2021-03-18,366.5171203613281,371.4229803734034,365.8336588383068,369.3258240760176,115349100
2021-03-19,365.8389892578125,367.802125044602,363.6504017230037,366.2147039509197,113624500
2021-03-22,368.7601318359375,370.1503074683478,366.2991680981044,366.3555238581167,73778600
2021-03-23,365.8577575683594,369.57738168580414,365.0687481292161,368.1214765299791,90686600
2021-03-24,363.99798583984375,368.9105413696606,363.95103224655037,367.26676429162904,97588600
2021-03-25,366.04559326171875,366.8439761405142,360.59763052907954,362.5513925660226,116128600
2021-03-26,371.9444274902344,372.3483200483968,366.5998024036919,367.200940149414,114409100
2021-03-29,371.7565612792969,372.6676844268979,368.9668360677922,370.46032126877253,108107600
2021-03-30,370.7703552246094,371.4466532028026,369.1641296106527,370.4791741597814,76262200
2021-03-31,372.273193359375,373.84183881331256,371.31511655424816,371.34329444071676,112734200
2021-04-01,376.29339599609375,376.34978043348616,374.0109012264915,374.217548612949,99682900
2021-04-05,381.6943359375,382.2391465633513,378.89523733741964,378.9703688038174,91684800
2021-04-06,381.46893310546875,382.52094568198214,380.792635211254,381.1307984909578,62021000
2021-04-07,381.9104309082031,382.2579677288621,380.83964255982676,381.2998909260838,55836300
2021-04-08,383.7232666015625,383.7796223731057,382.22978132527777,383.169082404591,57863100
2021-04-09,386.5129699707031,386.68206594090964,383.4790460028009,383.6011597225974,61104600
2021-04-12,386.6539001464844,386.92627681357055,385.3013043336946,385.9118442865749,56704900
2021-04-13,387.7998046875,388.42914898249666,386.1654300883869,386.55054694574426,56551000
2021-04-14,386.4754943847656,388.8331209299225,385.93068363036423,387.7717059760145,61659900
2021-04-15,390.6271667480469,390.8995721092551,388.57949710976976,388.62645070144174,60229800
2021-04-16,391.9327697753906,392.54330973183005,390.49564029907293,391.92336759192136,82037300
2021-04-19,390.0071716308594,391.44430105643295,388.67338022421853,390.9934549089228,78498500
2021-04-20,387.1517028808594,389.89444572779433,385.6675912594759,388.78607743574787,81851800
2021-04-21,390.8149108886719,391.0215582219354,386.3907832536007,386.5317013130158,66793000
2021-04-22,387.2456359863281,391.48189292118855,386.1748476885306,390.6459298873599,97582800
2021-04-23,391.4443054199219,392.8626591602239,387.73408351877964,387.80921498913796,73209200
2021-04-26,392.261474609375,392.83446312200067,391.5100452797452,392.10180949279464,52182400
2021-04-27,392.1769104003906,392.75930105044273,391.0309621296256,392.56202721800395,51303100
2021-04-28,392.0642395019531,393.5765290480743,391.59458899256765,392.44935635947223,51238900
2021-04-29,394.56280517578125,395.18274732181203,391.1625398887709,394.8070326268462,78544300
2021-04-30,391.9703063964844,393.1350591602017,391.0685854384391,392.280291787345,85527000
2021-05-03,392.8157043457031,394.35614313737005,392.31787594370684,393.9710262731552,68128300
2021-05-04,390.3922424316406,391.31276764951997,386.68202100960644,390.81493931025204,101591200
2021-05-05,390.514404296875,392.28029482456407,389.950817944286,392.04546956641803,60162200
2021-05-06,393.6329345703125,393.7644218236602,388.57008767991226,390.58957939249063,74321400
2021-05-07,396.49774169921875,397.1552638788367,393.71741870821324,394.4031187718038,67733800
2021-05-10,392.571533203125,397.08016735212874,392.44941946461836,396.85474424423757,81852400
2021-05-11,389.06787109375,390.06352789101334,385.1697775574613,388.025260711126,116888000
2021-05-12,380.80206298828125,387.5462380172157,379.47764499537993,386.268802278505,134811000
2021-05-13,385.37646484375,387.320825054293,382.31433400000765,382.3613162554268,106394000
2021-05-14,391.2940673828125,392.1488348842711,388.10044914930353,388.1286270376946,82201600
2021-05-17,390.2983703613281,391.11558637114666,388.2694766099181,390.1762853009676,65129200
2021-05-18,386.9356384277344,390.8055537832232,386.7759446523986,390.5613263616004,59810200
2021-05-19,385.9212341308594,386.0997036321242,380.726900222138,382.2204141885532,106467100
2021-05-20,390.072998046875,391.3410603896987,386.6821345014875,386.8042195777378,78022200
2021-05-21,389.7535095214844,392.8156395637815,389.2932612630488,391.56635334061633,76578700
2021-05-24,393.7268981933594,394.8070888446454,391.7637334521239,392.0079609379652,51376700
2021-05-25,392.85321044921875,395.17328488500607,392.27084846103713,394.8163459463942,57451400
2021-05-26,393.6329345703125,394.1401365456196,392.40245237340775,393.4450628767349,43088600
2021-05-27,393.83953857421875,395.1827321731997,393.55773106490165,394.666128070574,56707700
2021-05-28,394.5440673828125,395.6806137604748,394.30924209274696,395.41761058220925,58520200
2021-06-01,394.1964416503906,397.0612980770994,393.75496905800964,396.92040866786937,54216600
2021-06-02,394.8163757324219,395.6617695624663,393.83952333379665,394.8539557985818,49097100
2021-06-03,393.3510437011719,394.496991992764,391.0121935371379,392.48690289024717,58138800
2021-06-04,396.94866943359375,397.24925267950715,393.41688795710087,395.21095658307695,55938800
2021-06-07,396.5635681152344,397.117752372502,395.6242669337236,396.9392828547992,51555000
2021-06-08,396.64801025390625,397.521553271491,394.8069883892223,397.42761744197645,47134300
2021-06-09,396.0562438964844,397.56853334739355,395.8308208390332,397.4933732181162,48436300
2021-06-10,397.8973388671875,398.85544436779344,395.96238082799704,397.28679886427324,51020100
2021-06-11,398.5548095703125,398.6675211051696,397.1552602371839,398.4515002184242,45570800
2021-06-14,399.4471435546875,399.5504529030993,397.418249999959,398.66750768950845,42358500
