ticker,entry_date,exit_date,entry_price,exit_price,shares,pnl,return,hold_days
NQ,2020-09-02,2020-09-08,12413.9823,11058.2879,7,-9489.860799999995,-0.10920705114909024,6
GC,2020-07-01,2020-09-23,1773.5545911621093,1859.5280444091798,47,4040.7523026123235,0.04847522240109736,84
GC,2020-09-25,2020-09-29,1858.0714911621094,1893.9211888183593,46,1649.0860921874846,0.019294035685262,4
GC,2020-09-30,2020-10-01,1887.8775,1908.0183444091797,45,906.3379984130879,0.010668512342129954,1
GC,2020-10-02,2020-10-07,1900.5799911621093,1883.2232555908204,45,-781.0531007080135,-0.009132336261561957,5
NQ,2020-09-08,2020-11-04,11062.7121,11760.6474,7,4885.547099999996,0.06308898701250665,57
GC,2020-10-15,2021-01-08,1903.5805911621094,1833.7331555908204,45,-3143.1346007080137,-0.036692660082569994,85
NQ,2020-11-17,2021-07-23,11977.395,15094.9804,7,21823.097800000003,0.2602891029309795,248
NQ,2021-07-23,2022-01-13,15101.0196,15487.15195,5,1930.6617499999993,0.02556995224348957,174
GC,2021-01-26,2022-03-08,1851.0700911621093,2039.6919555908203,47,8865.227628149412,0.10189882345853984,406
NQ,2022-08-15,2022-08-31,13683.98625,12282.79295,6,-8407.159800000009,-0.10239657322076023,16
GC,2023-01-27,2023-04-10,1928.9856955810546,1988.7021555908202,47,2806.6736204589834,0.030957440558820437,73
GC,2023-04-11,2023-04-13,2005.2010088378906,2040.8917888183594,45,1606.08509912109,0.017799103343336675,2
NQ,2023-02-02,2023-11-20,12849.31935,16083.2827,7,22637.74345000001,0.2516836310088284,291
NQ,2024-01-02,2024-04-19,16723.344,17177.31385,5,2269.8492499999993,0.027145877642653193,108
GC,2023-06-07,2024-04-30,1943.0884911621094,2290.941622363281,48,16696.950297656236,0.17902073569131693,328
NQ,2024-05-17,2024-07-31,18638.97705,19501.34895,5,4311.859499999991,0.046267126016982685,75
GC,2024-09-17,2024-11-25,2564.8129088378905,2616.276688818359,39,2007.0874192382762,0.020065315408829054,69
NQ,2024-11-25,2024-12-23,20884.42605,21748.89935,4,3457.893200000006,0.0413932036212219,28
NQ,2025-02-13,2025-02-21,22117.67265,21674.91415,4,-1771.0339999999997,-0.02001831327402348,8
GC,2025-02-04,2025-04-10,2853.8707088378906,3154.5689111816405,35,10524.437082031247,0.10536504033365812,65
GC,2025-08-05,2025-10-16,3382.576282324219,4279.3441552734375,30,26903.03618847656,0.2651138653207359,72
GC,2025-10-16,2025-10-20,4281.0562353515625,4335.532622363281,25,1361.9096752929618,0.012724987483665906,4
